"TransactionID","Timestamp","Category","AnomalyScore","CustomerID","Name","Age","Address","AccountBalance","LastLogin","MerchantID","MerchantName","Location","SuspiciousFlag","FraudIndicator","TransactionAmount","Amount"
"511","1/22/2022 6:00","Other","0.25560552585029","1511","Customer 1511","29","Address 1511","3104.9428521364","5/26/2023","2511","Merchant 2511","Location 2511","0","0","29.485434421488","54.785674186886"
"512","1/22/2022 7:00","Travel","0.35819486277785","1512","Customer 1512","64","Address 1512","7327.5640002337","5/27/2023","2512","Merchant 2512","Location 2512","0","0","42.086589899349","23.521178993762"
"513","1/22/2022 8:00","Food","0.64721691539551","1513","Customer 1513","47","Address 1513","6238.2063196308","5/28/2023","2513","Merchant 2513","Location 2513","0","0","64.970101315698","57.820447348856"
"514","1/22/2022 9:00","Travel","0.69324201428735","1514","Customer 1514","20","Address 1514","2045.0579963089","5/29/2023","2514","Merchant 2514","Location 2514","0","0","21.796197745089","47.312065878258"
"515","1/22/2022 10:00","Food","0.89259398283547","1515","Customer 1515","37","Address 1515","7872.5065491724","5/30/2023","2515","Merchant 2515","Location 2515","0","0","45.525648507695","25.038640285656"
"516","1/22/2022 11:00","Travel","0.33436133528892","1516","Customer 1516","41","Address 1516","8658.7374471509","5/31/2023","2516","Merchant 2516","Location 2516","0","0","74.367914741727","19.744092299229"
"517","1/22/2022 12:00","Retail","0.17329001057853","1517","Customer 1517","63","Address 1517","2718.2915331938","6/1/2023","2517","Merchant 2517","Location 2517","0","0","19.508543963332","63.147527103701"
"518","1/22/2022 13:00","Other","0.63029159267822","1518","Customer 1518","19","Address 1518","1512.2633526588","6/2/2023","2518","Merchant 2518","Location 2518","0","0","58.715019779054","77.023155490892"
"519","1/22/2022 14:00","Other","0.3250686913418","1519","Customer 1519","38","Address 1519","9405.6385370574","6/3/2023","2519","Merchant 2519","Location 2519","0","1","49.416203633765","42.604198804222"
"520","1/22/2022 15:00","Online","0.62386512730787","1520","Customer 1520","25","Address 1520","9476.3480616111","6/4/2023","2520","Merchant 2520","Location 2520","0","0","45.505085906455","98.594946400285"
"521","1/22/2022 16:00","Food","0.52160010803912","1521","Customer 1521","27","Address 1521","8108.9657460352","6/5/2023","2521","Merchant 2521","Location 2521","0","0","72.134022405254","29.320970374467"
"522","1/22/2022 17:00","Food","0.93388748391903","1522","Customer 1522","46","Address 1522","9555.6473228061","6/6/2023","2522","Merchant 2522","Location 2522","0","0","65.682618921116","26.184366527413"
"523","1/22/2022 18:00","Other","0.16496896509041","1523","Customer 1523","57","Address 1523","2581.7253491275","6/7/2023","2523","Merchant 2523","Location 2523","0","0","77.917090899033","10.933045904656"
"524","1/22/2022 19:00","Retail","0.25248729780166","1524","Customer 1524","20","Address 1524","8996.05473737","6/8/2023","2524","Merchant 2524","Location 2524","0","0","66.317097155411","53.800424141705"
"525","1/22/2022 20:00","Travel","0.43901074338501","1525","Customer 1525","26","Address 1525","2785.7016163021","6/9/2023","2525","Merchant 2525","Location 2525","0","0","51.657687702348","28.329365018559"
"526","1/22/2022 21:00","Food","0.14327046998719","1526","Customer 1526","57","Address 1526","9426.3675307723","6/10/2023","2526","Merchant 2526","Location 2526","0","0","45.900270991686","76.273684289789"
"527","1/22/2022 22:00","Other","0.27262974898155","1527","Customer 1527","59","Address 1527","3545.7275764226","6/11/2023","2527","Merchant 2527","Location 2527","0","0","99.168011689926","39.826006292628"
"528","1/22/2022 23:00","Travel","0.74712380629863","1528","Customer 1528","28","Address 1528","4034.1390886485","6/12/2023","2528","Merchant 2528","Location 2528","0","0","75.629328086387","70.00810139899"
"529","1/23/2022 0:00","Food","0.66455109653522","1529","Customer 1529","20","Address 1529","1823.0773310566","6/13/2023","2529","Merchant 2529","Location 2529","0","0","29.501643167539","89.717317444704"
"530","1/23/2022 1:00","Online","0.30176612104428","1530","Customer 1530","62","Address 1530","9391.3944476532","6/14/2023","2530","Merchant 2530","Location 2530","0","0","32.125378931654","27.254540503857"
"531","1/23/2022 2:00","Retail","0.33099473135433","1531","Customer 1531","29","Address 1531","3163.5883495989","6/15/2023","2531","Merchant 2531","Location 2531","0","0","67.39074019819","42.278165710714"
"532","1/23/2022 3:00","Other","0.46915746735318","1532","Customer 1532","60","Address 1532","3744.6413159325","6/16/2023","2532","Merchant 2532","Location 2532","0","0","28.474031210322","57.136685607931"
"533","1/23/2022 4:00","Food","0.50162000720848","1533","Customer 1533","48","Address 1533","8928.4434531806","6/17/2023","2533","Merchant 2533","Location 2533","0","0","36.289612361387","81.499875545107"
"534","1/23/2022 5:00","Other","0.26407003917133","1534","Customer 1534","18","Address 1534","9042.705630486","6/18/2023","2534","Merchant 2534","Location 2534","0","0","21.968376497985","49.109928514303"
"535","1/23/2022 6:00","Online","0.27219909215484","1535","Customer 1535","53","Address 1535","8720.2108627791","6/19/2023","2535","Merchant 2535","Location 2535","0","0","76.87093769793","42.022003669892"
"536","1/23/2022 7:00","Food","0.91823049815619","1536","Customer 1536","40","Address 1536","1195.6160847938","6/20/2023","2536","Merchant 2536","Location 2536","0","0","97.244297926666","80.519071139"
"537","1/23/2022 8:00","Other","0.45952669176171","1537","Customer 1537","37","Address 1537","1947.1734195526","6/21/2023","2537","Merchant 2537","Location 2537","0","0","44.079738697951","95.223325439681"
"538","1/23/2022 9:00","Food","0.19140288567801","1538","Customer 1538","62","Address 1538","3447.1174140401","6/22/2023","2538","Merchant 2538","Location 2538","0","0","28.861852668194","77.116031427023"
"539","1/23/2022 10:00","Food","0.18223681843837","1539","Customer 1539","25","Address 1539","5968.6663798656","6/23/2023","2539","Merchant 2539","Location 2539","0","0","80.179914378662","59.586955573878"
"540","1/23/2022 11:00","Online","0.58518027365542","1540","Customer 1540","34","Address 1540","7984.455061795","6/24/2023","2540","Merchant 2540","Location 2540","0","0","22.029461822038","44.126765180469"
"541","1/23/2022 12:00","Other","0.48054090023802","1541","Customer 1541","30","Address 1541","2023.6629050283","6/25/2023","2541","Merchant 2541","Location 2541","0","0","80.317811304119","69.236694639935"
"542","1/23/2022 13:00","Food","0.56851221958321","1542","Customer 1542","63","Address 1542","6808.6559418091","6/26/2023","2542","Merchant 2542","Location 2542","0","0","77.238518619125","44.09464247347"
"543","1/23/2022 14:00","Travel","0.8320117134465","1543","Customer 1543","58","Address 1543","1465.9844596299","6/27/2023","2543","Merchant 2543","Location 2543","0","0","49.854726244039","99.775358390093"
"544","1/23/2022 15:00","Retail","0.47681240886016","1544","Customer 1544","55","Address 1544","8546.3328495312","6/28/2023","2544","Merchant 2544","Location 2544","0","0","20.295347919606","52.991183990438"
"545","1/23/2022 16:00","Other","0.8104288293091","1545","Customer 1545","47","Address 1545","5047.6148059026","6/29/2023","2545","Merchant 2545","Location 2545","0","0","46.789519274561","68.365715391881"
"546","1/23/2022 17:00","Travel","0.82711663887669","1546","Customer 1546","52","Address 1546","6282.2418170702","6/30/2023","2546","Merchant 2546","Location 2546","0","0","71.107578337887","12.301068214462"
"547","1/23/2022 18:00","Food","0.30616711060895","1547","Customer 1547","31","Address 1547","6742.1680514566","7/1/2023","2547","Merchant 2547","Location 2547","0","0","14.024762382451","98.646402204627"
"548","1/23/2022 19:00","Retail","0.41353082691578","1548","Customer 1548","29","Address 1548","4483.1563004022","7/2/2023","2548","Merchant 2548","Location 2548","0","0","76.125157688812","85.314139951642"
"549","1/23/2022 20:00","Food","0.3586166662378","1549","Customer 1549","60","Address 1549","4220.4707486995","7/3/2023","2549","Merchant 2549","Location 2549","0","1","25.070083585639","21.032649355713"
"550","1/23/2022 21:00","Food","0.95275561884006","1550","Customer 1550","28","Address 1550","8891.6010348111","7/4/2023","2550","Merchant 2550","Location 2550","0","0","31.614035455997","82.003739533883"
"551","1/23/2022 22:00","Food","0.76475801421121","1551","Customer 1551","58","Address 1551","2398.0350186486","7/5/2023","2551","Merchant 2551","Location 2551","0","0","64.562284384135","82.164134161838"
"552","1/23/2022 23:00","Retail","0.85394086206054","1552","Customer 1552","36","Address 1552","6332.9662735668","7/6/2023","2552","Merchant 2552","Location 2552","0","0","42.933457923711","30.561099365798"
"553","1/24/2022 0:00","Food","0.28900933117788","1553","Customer 1553","37","Address 1553","5095.3750764011","7/7/2023","2553","Merchant 2553","Location 2553","0","1","35.565541733175","52.698948008385"
"554","1/24/2022 1:00","Retail","0.20289451479012","1554","Customer 1554","19","Address 1554","3982.3508532162","7/8/2023","2554","Merchant 2554","Location 2554","0","0","22.582653336354","66.542251159914"
"555","1/24/2022 2:00","Online","0.14500400526169","1555","Customer 1555","45","Address 1555","1776.6329873686","7/9/2023","2555","Merchant 2555","Location 2555","0","0","14.597041829893","66.487997234903"
"556","1/24/2022 3:00","Retail","0.26389921886835","1556","Customer 1556","53","Address 1556","2262.4890516025","7/10/2023","2556","Merchant 2556","Location 2556","0","0","55.253024453966","74.173234140026"
"557","1/24/2022 4:00","Food","0.70811667263903","1557","Customer 1557","62","Address 1557","7585.8993784171","7/11/2023","2557","Merchant 2557","Location 2557","0","0","58.845687841143","66.244469271386"
"558","1/24/2022 5:00","Food","0.065989495975014","1558","Customer 1558","35","Address 1558","9927.1577187778","7/12/2023","2558","Merchant 2558","Location 2558","0","0","57.222810843268","18.424787046927"
"559","1/24/2022 6:00","Food","0.00031292100232127","1559","Customer 1559","22","Address 1559","4091.6780540746","7/13/2023","2559","Merchant 2559","Location 2559","0","0","98.801816708334","96.407094053501"
"560","1/24/2022 7:00","Food","0.25117220433237","1560","Customer 1560","21","Address 1560","2065.4573876185","7/14/2023","2560","Merchant 2560","Location 2560","0","0","63.462134518831","37.37105363162"
"561","1/24/2022 8:00","Other","0.36535440106268","1561","Customer 1561","58","Address 1561","8361.0208185178","7/15/2023","2561","Merchant 2561","Location 2561","0","0","49.089607898191","57.891558414238"
"562","1/24/2022 9:00","Other","0.26115202093871","1562","Customer 1562","43","Address 1562","9938.9229189105","7/16/2023","2562","Merchant 2562","Location 2562","0","0","80.732342328266","65.144443739792"
"563","1/24/2022 10:00","Retail","0.76253150878683","1563","Customer 1563","29","Address 1563","7374.6344448513","7/17/2023","2563","Merchant 2563","Location 2563","0","0","28.194709453045","50.946344668764"
"564","1/24/2022 11:00","Online","0.25279980874144","1564","Customer 1564","57","Address 1564","5237.4597408043","7/18/2023","2564","Merchant 2564","Location 2564","0","0","28.081812459579","90.1516974564"
"565","1/24/2022 12:00","Food","0.68937771897558","1565","Customer 1565","33","Address 1565","8921.442888471","7/19/2023","2565","Merchant 2565","Location 2565","0","0","71.229612838636","49.695996077348"
"566","1/24/2022 13:00","Other","0.45039549000897","1566","Customer 1566","39","Address 1566","7067.8316088026","7/20/2023","2566","Merchant 2566","Location 2566","0","0","12.947838155575","71.985045393581"
"567","1/24/2022 14:00","Retail","0.054476090705545","1567","Customer 1567","35","Address 1567","5394.7921109822","7/21/2023","2567","Merchant 2567","Location 2567","0","0","12.481657914339","39.176329754064"
"568","1/24/2022 15:00","Online","0.81921441884455","1568","Customer 1568","31","Address 1568","3281.3375318246","7/22/2023","2568","Merchant 2568","Location 2568","0","0","65.997532078623","50.823865179063"
"569","1/24/2022 16:00","Food","0.10857843197391","1569","Customer 1569","31","Address 1569","6363.9379364031","7/23/2023","2569","Merchant 2569","Location 2569","0","0","73.612842840942","85.300767668044"
"570","1/24/2022 17:00","Travel","0.77057944062703","1570","Customer 1570","21","Address 1570","1117.7474011661","7/24/2023","2570","Merchant 2570","Location 2570","0","0","45.708928544696","80.896426987295"
"571","1/24/2022 18:00","Travel","0.70733600697468","1571","Customer 1571","24","Address 1571","9122.3262400801","7/25/2023","2571","Merchant 2571","Location 2571","0","0","23.201614685468","55.695249031853"
"572","1/24/2022 19:00","Online","0.6157921144429","1572","Customer 1572","47","Address 1572","2067.4851079284","7/26/2023","2572","Merchant 2572","Location 2572","0","0","23.830703133369","88.503915494093"
"573","1/24/2022 20:00","Travel","0.43244686891134","1573","Customer 1573","35","Address 1573","8400.2523614376","7/27/2023","2573","Merchant 2573","Location 2573","1","0","60.0885574302","75.886252361089"
"574","1/24/2022 21:00","Online","0.17101157909123","1574","Customer 1574","55","Address 1574","5541.1979214654","7/28/2023","2574","Merchant 2574","Location 2574","0","0","95.825712148497","35.176019230288"
"575","1/24/2022 22:00","Retail","0.24138028938026","1575","Customer 1575","21","Address 1575","7192.6464323292","7/29/2023","2575","Merchant 2575","Location 2575","0","0","90.209804466967","62.983493252158"
"576","1/24/2022 23:00","Food","0.61228103548119","1576","Customer 1576","25","Address 1576","3920.4351149709","7/30/2023","2576","Merchant 2576","Location 2576","0","0","73.464252632875","97.045529296777"
"577","1/25/2022 0:00","Other","0.030501431874762","1577","Customer 1577","30","Address 1577","3282.9902053374","7/31/2023","2577","Merchant 2577","Location 2577","0","0","86.653483449327","76.763125437751"
"578","1/25/2022 1:00","Travel","0.45353460521638","1578","Customer 1578","29","Address 1578","4571.5394397002","8/1/2023","2578","Merchant 2578","Location 2578","0","0","77.291060983292","62.165508791212"
"579","1/25/2022 2:00","Travel","0.92558063842999","1579","Customer 1579","41","Address 1579","2479.2748941481","8/2/2023","2579","Merchant 2579","Location 2579","0","0","34.845236037378","28.500072838814"
"580","1/25/2022 3:00","Online","0.72855832332023","1580","Customer 1580","19","Address 1580","1786.2473556171","8/3/2023","2580","Merchant 2580","Location 2580","0","0","27.274252525348","39.917969985665"
"581","1/25/2022 4:00","Travel","0.6151318749919","1581","Customer 1581","41","Address 1581","8128.0172151006","8/4/2023","2581","Merchant 2581","Location 2581","0","0","27.776210631878","84.498860098645"
"582","1/25/2022 5:00","Online","0.894359844026","1582","Customer 1582","28","Address 1582","1782.7144935983","8/5/2023","2582","Merchant 2582","Location 2582","0","0","66.428401338976","78.298209144619"
"583","1/25/2022 6:00","Online","0.67839947338706","1583","Customer 1583","49","Address 1583","5303.0720038701","8/6/2023","2583","Merchant 2583","Location 2583","0","0","66.985572495214","79.202614796581"
"584","1/25/2022 7:00","Online","0.71433705237986","1584","Customer 1584","19","Address 1584","2565.2610840197","8/7/2023","2584","Merchant 2584","Location 2584","0","0","70.962021526463","50.31919078514"
"585","1/25/2022 8:00","Online","0.29514004438568","1585","Customer 1585","37","Address 1585","7900.2424003291","8/8/2023","2585","Merchant 2585","Location 2585","0","0","96.861976491002","18.479134277595"
"586","1/25/2022 9:00","Travel","0.89584360853368","1586","Customer 1586","40","Address 1586","4726.937230597","8/9/2023","2586","Merchant 2586","Location 2586","0","0","75.705660381408","55.648967645299"
"587","1/25/2022 10:00","Food","0.32813840832444","1587","Customer 1587","41","Address 1587","8573.1230863847","8/10/2023","2587","Merchant 2587","Location 2587","0","0","79.87859224113","72.413601193972"
"588","1/25/2022 11:00","Other","0.61081141695364","1588","Customer 1588","27","Address 1588","7925.0821312309","8/11/2023","2588","Merchant 2588","Location 2588","0","0","63.014239703319","74.32146924411"
"589","1/25/2022 12:00","Travel","0.45705182403363","1589","Customer 1589","49","Address 1589","1443.4996091758","8/12/2023","2589","Merchant 2589","Location 2589","0","0","97.126739214249","25.979629239801"
"590","1/25/2022 13:00","Food","0.72978909653138","1590","Customer 1590","46","Address 1590","8572.9136413024","8/13/2023","2590","Merchant 2590","Location 2590","0","0","68.274038006918","70.543315364417"
"591","1/25/2022 14:00","Travel","0.97409971047709","1591","Customer 1591","36","Address 1591","7962.4102754853","8/14/2023","2591","Merchant 2591","Location 2591","0","0","18.787119936667","82.508071219755"
"592","1/25/2022 15:00","Retail","0.043564933200842","1592","Customer 1592","29","Address 1592","3760.1614795601","8/15/2023","2592","Merchant 2592","Location 2592","0","0","73.969652722295","57.878038717322"
"593","1/25/2022 16:00","Other","0.98950839331999","1593","Customer 1593","47","Address 1593","4471.7873400023","8/16/2023","2593","Merchant 2593","Location 2593","0","0","33.885862957068","27.87987923354"
"594","1/25/2022 17:00","Other","0.12327813024464","1594","Customer 1594","37","Address 1594","3912.7337833263","8/17/2023","2594","Merchant 2594","Location 2594","0","0","10.143274797457","22.013210450114"
"595","1/25/2022 18:00","Other","0.68449040018029","1595","Customer 1595","53","Address 1595","1150.2959489054","8/18/2023","2595","Merchant 2595","Location 2595","0","0","89.724757932238","14.713861985475"
"596","1/25/2022 19:00","Travel","0.38960751792443","1596","Customer 1596","62","Address 1596","7604.0358129183","8/19/2023","2596","Merchant 2596","Location 2596","0","0","86.916096638535","44.323030831277"
"597","1/25/2022 20:00","Food","0.0033134615369963","1597","Customer 1597","33","Address 1597","7732.1312783","8/20/2023","2597","Merchant 2597","Location 2597","0","0","24.239811572689","93.923983314551"
"598","1/25/2022 21:00","Retail","0.90967644368701","1598","Customer 1598","29","Address 1598","6550.0624142823","8/21/2023","2598","Merchant 2598","Location 2598","0","0","72.910961867494","13.912774695481"
"599","1/25/2022 22:00","Other","0.6614929579114","1599","Customer 1599","18","Address 1599","8662.8542789231","8/22/2023","2599","Merchant 2599","Location 2599","1","0","82.852025094577","81.808650660132"
"600","1/25/2022 23:00","Food","0.46843261666522","1600","Customer 1600","55","Address 1600","9402.3406791913","8/23/2023","2600","Merchant 2600","Location 2600","0","0","60.498141437105","49.681269923249"
"601","1/26/2022 0:00","Retail","0.018794411506253","1601","Customer 1601","63","Address 1601","6528.5767968765","8/24/2023","2601","Merchant 2601","Location 2601","0","0","83.121953636341","74.025175247634"
"602","1/26/2022 1:00","Retail","0.32618399319668","1602","Customer 1602","40","Address 1602","3812.5318324498","8/25/2023","2602","Merchant 2602","Location 2602","0","0","28.88706840673","71.221905524487"
"603","1/26/2022 2:00","Travel","0.64130309052632","1603","Customer 1603","62","Address 1603","5304.7289621958","8/26/2023","2603","Merchant 2603","Location 2603","0","0","64.633681754954","45.397536788232"
"604","1/26/2022 3:00","Travel","0.26555403495784","1604","Customer 1604","36","Address 1604","4470.1381057962","8/27/2023","2604","Merchant 2604","Location 2604","0","0","94.80117505157","68.304675428338"
"605","1/26/2022 4:00","Other","0.8398100954747","1605","Customer 1605","22","Address 1605","4052.6499971211","8/28/2023","2605","Merchant 2605","Location 2605","0","0","80.119024691294","30.69954503107"
"606","1/26/2022 5:00","Online","0.7108090523095","1606","Customer 1606","60","Address 1606","4152.7211222441","8/29/2023","2606","Merchant 2606","Location 2606","0","0","36.05423423201","55.294360134691"
"607","1/26/2022 6:00","Online","0.54897406275302","1607","Customer 1607","37","Address 1607","4670.5715569487","8/30/2023","2607","Merchant 2607","Location 2607","0","1","49.12298790567","58.881829218778"
"608","1/26/2022 7:00","Food","0.9860397382767","1608","Customer 1608","28","Address 1608","4084.721807054","8/31/2023","2608","Merchant 2608","Location 2608","0","0","85.803333289","26.436080264308"
"609","1/26/2022 8:00","Online","0.24942735551526","1609","Customer 1609","29","Address 1609","7085.4427210002","9/1/2023","2609","Merchant 2609","Location 2609","0","1","71.46226602687","90.480710571993"
"610","1/26/2022 9:00","Other","0.51226005017515","1610","Customer 1610","22","Address 1610","4122.1637559889","9/2/2023","2610","Merchant 2610","Location 2610","0","0","90.019819731373","90.605636522318"
"611","1/26/2022 10:00","Food","0.64637091624586","1611","Customer 1611","21","Address 1611","3612.8690375878","9/3/2023","2611","Merchant 2611","Location 2611","0","1","35.536224662374","88.341864233743"
"612","1/26/2022 11:00","Travel","0.80675752363496","1612","Customer 1612","23","Address 1612","1437.9427525148","9/4/2023","2612","Merchant 2612","Location 2612","0","0","61.058254970801","36.902226207606"
"613","1/26/2022 12:00","Other","0.26079891757693","1613","Customer 1613","21","Address 1613","8486.4647833453","9/5/2023","2613","Merchant 2613","Location 2613","0","0","33.420637949673","16.182846568927"
"614","1/26/2022 13:00","Food","0.29130974541571","1614","Customer 1614","46","Address 1614","6209.240487359","9/6/2023","2614","Merchant 2614","Location 2614","0","0","30.220840175404","11.564836282866"
"615","1/26/2022 14:00","Online","0.22835512153875","1615","Customer 1615","28","Address 1615","9447.9197809905","9/7/2023","2615","Merchant 2615","Location 2615","0","0","59.312128368963","14.560537509054"
"616","1/26/2022 15:00","Online","0.81813413121134","1616","Customer 1616","31","Address 1616","5058.3551329322","9/8/2023","2616","Merchant 2616","Location 2616","0","0","10.230726644705","40.836088591041"
"617","1/26/2022 16:00","Food","0.57042390746024","1617","Customer 1617","47","Address 1617","4705.6137813409","9/9/2023","2617","Merchant 2617","Location 2617","0","0","97.425116363709","10.980455323301"
"618","1/26/2022 17:00","Retail","0.10659302917179","1618","Customer 1618","27","Address 1618","6741.4293392824","9/10/2023","2618","Merchant 2618","Location 2618","0","0","39.025706199573","68.161512671157"
"619","1/26/2022 18:00","Food","0.30113691828628","1619","Customer 1619","62","Address 1619","1888.4201159191","9/11/2023","2619","Merchant 2619","Location 2619","0","0","96.443324887603","51.208714875569"
"620","1/26/2022 19:00","Retail","0.6045326052834","1620","Customer 1620","27","Address 1620","9530.2777533585","9/12/2023","2620","Merchant 2620","Location 2620","0","0","66.39535273911","30.790846036607"
"621","1/26/2022 20:00","Other","0.37318415544856","1621","Customer 1621","37","Address 1621","5421.305994805","9/13/2023","2621","Merchant 2621","Location 2621","1","0","36.53461967573","30.652721397301"
"622","1/26/2022 21:00","Food","0.6589019215746","1622","Customer 1622","21","Address 1622","5611.751690912","9/14/2023","2622","Merchant 2622","Location 2622","0","0","32.674715832903","77.368677571084"
"623","1/26/2022 22:00","Food","0.84050617481571","1623","Customer 1623","34","Address 1623","2341.7106823842","9/15/2023","2623","Merchant 2623","Location 2623","0","0","99.095151449899","75.262307572583"
"624","1/26/2022 23:00","Travel","0.67319504038662","1624","Customer 1624","18","Address 1624","4741.807018877","9/16/2023","2624","Merchant 2624","Location 2624","0","0","13.859496373982","91.480574436177"
"625","1/27/2022 0:00","Retail","0.14696070390439","1625","Customer 1625","41","Address 1625","8077.1235463058","9/17/2023","2625","Merchant 2625","Location 2625","0","0","93.485326822208","55.157259473479"
"626","1/27/2022 1:00","Retail","0.33985460912641","1626","Customer 1626","43","Address 1626","2802.5996889476","9/18/2023","2626","Merchant 2626","Location 2626","0","0","62.081176302539","25.548729141087"
"627","1/27/2022 2:00","Online","0.11420941349896","1627","Customer 1627","49","Address 1627","6931.6553251138","9/19/2023","2627","Merchant 2627","Location 2627","0","0","99.134546779277","96.58421668519"
"628","1/27/2022 3:00","Other","0.94828059822935","1628","Customer 1628","55","Address 1628","3392.4257201231","9/20/2023","2628","Merchant 2628","Location 2628","0","0","58.857879269408","28.219360154977"
"629","1/27/2022 4:00","Travel","0.38579834227055","1629","Customer 1629","33","Address 1629","2866.8012102896","9/21/2023","2629","Merchant 2629","Location 2629","0","0","85.232852748837","81.216450660501"
"630","1/27/2022 5:00","Travel","0.14053231469689","1630","Customer 1630","42","Address 1630","2420.838314897","9/22/2023","2630","Merchant 2630","Location 2630","1","0","95.743816077265","52.326360568055"
"631","1/27/2022 6:00","Online","0.227419908729","1631","Customer 1631","57","Address 1631","6453.0222560022","9/23/2023","2631","Merchant 2631","Location 2631","0","0","56.752337284887","42.327865465975"
"632","1/27/2022 7:00","Online","0.64317566770501","1632","Customer 1632","46","Address 1632","6730.2133410278","9/24/2023","2632","Merchant 2632","Location 2632","0","0","50.690657487401","79.371346053241"
"633","1/27/2022 8:00","Food","0.52197714257925","1633","Customer 1633","39","Address 1633","8628.6005269727","9/25/2023","2633","Merchant 2633","Location 2633","0","0","71.57334690739","11.705082409397"
"634","1/27/2022 9:00","Online","0.27842277289713","1634","Customer 1634","44","Address 1634","5302.3923111642","9/26/2023","2634","Merchant 2634","Location 2634","0","0","20.781627414979","93.765087964037"
"635","1/27/2022 10:00","Other","0.58971010211692","1635","Customer 1635","21","Address 1635","2734.3443884652","9/27/2023","2635","Merchant 2635","Location 2635","0","0","55.83383101456","83.146072354167"
"636","1/27/2022 11:00","Food","0.8601626136563","1636","Customer 1636","46","Address 1636","8318.3034825712","9/28/2023","2636","Merchant 2636","Location 2636","0","0","48.978037589367","81.49217872125"
"637","1/27/2022 12:00","Other","0.20364157311692","1637","Customer 1637","59","Address 1637","4351.6762929183","9/29/2023","2637","Merchant 2637","Location 2637","0","0","18.289408193294","27.776929812904"
"638","1/27/2022 13:00","Food","0.18126458204253","1638","Customer 1638","41","Address 1638","5995.2134882792","9/30/2023","2638","Merchant 2638","Location 2638","0","0","92.942833835928","99.879302307283"
"639","1/27/2022 14:00","Other","0.91704684841797","1639","Customer 1639","54","Address 1639","6463.3079574278","10/1/2023","2639","Merchant 2639","Location 2639","0","0","93.259371279657","62.421426952814"
"640","1/27/2022 15:00","Food","0.41711084741711","1640","Customer 1640","50","Address 1640","2452.9360605683","10/2/2023","2640","Merchant 2640","Location 2640","0","0","43.537318190329","87.310402818548"
"641","1/27/2022 16:00","Travel","0.9615520952201","1641","Customer 1641","45","Address 1641","9158.6466832254","10/3/2023","2641","Merchant 2641","Location 2641","0","0","46.04417197679","30.980239048212"
"642","1/27/2022 17:00","Food","0.72882295159471","1642","Customer 1642","38","Address 1642","1901.5102079535","10/4/2023","2642","Merchant 2642","Location 2642","0","0","45.259703323134","79.328195859189"
"643","1/27/2022 18:00","Retail","0.38804304246038","1643","Customer 1643","52","Address 1643","7833.7962030884","10/5/2023","2643","Merchant 2643","Location 2643","0","0","27.729966072507","61.062435091964"
"644","1/27/2022 19:00","Other","0.78911943339202","1644","Customer 1644","51","Address 1644","3307.3171562814","10/6/2023","2644","Merchant 2644","Location 2644","1","0","80.154880673581","73.441262288939"
"645","1/27/2022 20:00","Retail","0.027235597018043","1645","Customer 1645","60","Address 1645","2989.5235135063","10/7/2023","2645","Merchant 2645","Location 2645","0","0","40.902286825449","67.279859212516"
"646","1/27/2022 21:00","Travel","0.69481615978713","1646","Customer 1646","46","Address 1646","1384.6666740901","10/8/2023","2646","Merchant 2646","Location 2646","0","0","77.273254801297","54.79702935752"
"647","1/27/2022 22:00","Online","0.66835541699246","1647","Customer 1647","57","Address 1647","8742.2590861474","10/9/2023","2647","Merchant 2647","Location 2647","0","0","49.862991559027","25.044954451574"
"648","1/27/2022 23:00","Other","0.37469565799858","1648","Customer 1648","21","Address 1648","7532.9527646621","10/10/2023","2648","Merchant 2648","Location 2648","0","0","15.89983887473","75.849351123035"
"649","1/28/2022 0:00","Other","0.98254030462302","1649","Customer 1649","54","Address 1649","7708.8793043872","10/11/2023","2649","Merchant 2649","Location 2649","0","0","13.865181883981","85.179386625073"
"650","1/28/2022 1:00","Retail","0.43262787245352","1650","Customer 1650","33","Address 1650","9048.3742596671","10/12/2023","2650","Merchant 2650","Location 2650","0","0","88.294847857617","62.480345820668"
"651","1/28/2022 2:00","Online","0.87804030942662","1651","Customer 1651","58","Address 1651","8326.1499892351","10/13/2023","2651","Merchant 2651","Location 2651","0","0","58.879259252367","28.508000375078"
"652","1/28/2022 3:00","Retail","0.75115015211706","1652","Customer 1652","47","Address 1652","1671.7100284907","10/14/2023","2652","Merchant 2652","Location 2652","0","0","53.167496796151","52.445164109744"
"653","1/28/2022 4:00","Online","0.092604556385486","1653","Customer 1653","49","Address 1653","7118.115328388","10/15/2023","2653","Merchant 2653","Location 2653","0","0","73.604588371645","49.486304785963"
"654","1/28/2022 5:00","Travel","0.28415899791936","1654","Customer 1654","51","Address 1654","9088.7383587227","10/16/2023","2654","Merchant 2654","Location 2654","0","0","91.208176961788","91.063783414793"
"655","1/28/2022 6:00","Other","0.0766758506966","1655","Customer 1655","50","Address 1655","2152.9921898737","10/17/2023","2655","Merchant 2655","Location 2655","0","0","68.541136856894","72.219703656227"
"656","1/28/2022 7:00","Other","0.42914108083351","1656","Customer 1656","48","Address 1656","5626.5728773533","10/18/2023","2656","Merchant 2656","Location 2656","0","0","30.294377168489","68.503243590706"
"657","1/28/2022 8:00","Retail","0.58052747466021","1657","Customer 1657","58","Address 1657","4754.2215727472","10/19/2023","2657","Merchant 2657","Location 2657","0","0","98.111793835317","70.988477236287"
